time,speed
2399,1.0734934806823730
2401,0.7156381607055664
2403,1.1927461624145507
2406,1.0734934806823730
2408,0.7156381607055664
2410,1.1927461624145507
2413,0.7156552314758300
2415,1.0734626054763793
2417,1.1927461624145507
2420,0.7156552314758300
2422,1.0734775066375732
2424,1.1927461624145507
2427,0.7156452655792236
2429,1.1927461624145507
2433,0.7156552314758300
2435,0.7156452655792236
2437,1.1927461624145507
2440,1.0734775066375732
2442,0.7156452655792236
2444,1.1927461624145507
2447,0.7156481266021728
2449,1.1927639198303222
2451,1.0734626054763793
2454,0.7156481266021728
2456,1.1927639198303222
2459,1.0734775066375732
2461,0.7951601028442382
2463,1.0734785795211791
2466,1.0734775066375732
2468,0.7951601028442382
2470,1.0734785795211791
2473,0.7951601028442382
2476,0.7156552314758300
2478,1.1927461624145507
2481,0.7156452655792236
2483,1.0734775066375732
2486,1.1927461624145507
2488,0.7156452655792236
2490,1.1927461624145507
2493,1.0734775066375732
2495,0.7951680183410644
2497,1.0734775066375732
2500,0.7156452655792236
2502,1.1927284049987792
2504,1.0734934806823730
2507,0.7951601028442382
2509,1.0734785795211791
2512,1.1927284049987792
2514,0.7156622886657714
2516,1.0734466314315795
2520,0.7951759338378906
2522,0.7156481266021728
2524,1.1927639198303222
2527,0.7156381607055664
2529,1.1927639198303222
2531,1.0734615325927734
2534,0.7156381607055664
2536,1.1927639198303222
2539,1.0734934806823730
2541,0.7951601028442382
2543,1.0734615325927734
2546,1.1927639198303222
2548,0.7156381607055664
2550,1.1927639198303222
2553,0.7156481266021728
2555,1.1927639198303222
2557,1.0734466314315795
2561,0.5367467403411865
2563,1.1927284049987792
2566,1.0734785795211791
2568,0.7951601028442382
2570,1.0734934806823730
2573,0.7951601028442382
2575,1.0734785795211791
2577,1.1927284049987792
2580,0.7156622886657714
2582,1.0734615325927734
2584,1.1927490234375000
2587,0.7156481266021728
2589,1.1927639198303222
2592,1.0734615325927734
2594,0.7951601028442382
2596,1.0734785795211791
2599,1.1927639198303222
2601,0.7156481266021728
2604,0.7156381607055664
2607,0.7951759338378906
2609,1.0734466314315795
2611,1.1927639198303222
2614,0.7156481266021728
2616,1.1927639198303222
2619,1.0734615325927734
2621,0.7951759338378906
2623,1.0734615325927734
2626,1.0734636783599853
2628,0.7951601028442382
2630,1.0734934806823730
2633,0.7951601028442382
2635,1.0734934806823730
2637,1.1927284049987792
2640,0.7156622886657714
2642,1.1927284049987792
2646,1.0734934806823730
2648,0.5367238521575927
2650,1.1927284049987792
2653,1.1927639198303222
2655,0.7156481266021728
2657,1.0734934806823730
2660,0.7951601028442382
2662,1.0734934806823730
2664,1.1927284049987792
2667,0.7156424522399902
2669,1.1927284049987792
2672,1.0734934806823730
2674,0.7951601028442382
2676,1.0734934806823730
2679,1.1927284049987792
2681,0.7156622886657714
2683,1.0734615325927734
2686,0.7951759338378906
2689,0.7156281948089599
2691,1.1927639198303222
2694,0.7156481266021728
2696,1.1927284049987792
2699,1.0734934806823730
2701,0.7951601028442382
2703,1.0734934806823730
2706,1.1927639198303222
2708,0.7156281948089599
2710,1.1927284049987792
2713,0.7156622886657714
2715,1.1927284049987792
2717,1.0734934806823730
2720,0.7951601028442382
2722,1.0734934806823730
2725,1.1927284049987792
2727,0.7156424522399902
2729,1.1927284049987792
2733,0.7156622886657714
2735,0.7951601028442382
2737,1.0734934806823730
2740,0.7951601028442382
2742,1.0734934806823730
2744,1.1927284049987792
2747,0.7156481266021728
2749,1.0734636783599853
2752,1.1927639198303222
2754,0.7156481266021728
2756,1.1927284049987792
2759,1.0734934806823730
2761,0.7951601028442382
2763,1.0734934806823730
2766,0.7951601028442382
2768,1.0734636783599853
2770,1.1927284049987792
2774,0.5367467403411865
2776,1.1927284049987792
2779,1.0734934806823730
2781,0.7951601028442382
2783,1.0734934806823730
2786,1.1927284049987792
2788,0.7156622886657714
2790,1.1927284049987792
2793,0.7156281948089599
2795,1.1927639198303222
2797,1.0734934806823730
2800,0.7951601028442382
2802,1.0734934806823730
2805,1.1927284049987792
2807,0.7156481266021728
2809,1.1927639198303222
2812,1.0734636783599853
2814,0.7951601028442382
2817,0.7156481266021728
2820,0.7951759338378906
2822,1.0734615325927734
2824,1.1927639198303222
2827,0.7156481266021728
2829,1.1927639198303222
2832,1.0734317302703857
2834,0.7951759338378906
2836,1.0734615325927734
2839,1.1927639198303222
2841,0.7156481266021728
2843,1.1927639198303222
2846,0.7156481266021728
2848,1.1927639198303222
2850,1.0734615325927734
2853,0.7951759338378906
2855,1.0734317302703857
2859,1.1927639198303222
2861,0.5367387771606445
2863,1.1927284049987792
2866,1.0734934806823730
2868,0.7951601028442382
2870,1.0734934806823730
2873,0.7951601028442382
2875,1.0734636783599853
2877,1.1927284049987792
2880,0.7156622886657714
2882,1.1927284049987792
2885,1.0734934806823730
2887,0.7951601028442382
2889,1.0734934806823730
2892,1.1927284049987792
2894,0.7156424522399902
2896,1.1927284049987792
2899,0.7156622886657714
2902,0.7951601028442382
2904,1.0734934806823730
2907,0.7951601028442382
2909,1.0734615325927734
2912,1.1927639198303222
2914,0.7156481266021728
2916,1.1927639198303222
2919,1.0734317302703857
2921,0.7951759338378906
2923,1.0734615325927734
2926,0.7951759338378906
2928,1.0734615325927734
2930,1.1927639198303222
2933,0.7156481266021728
2935,1.1927639198303222
2938,1.1927284049987792
2940,0.7156424522399902
2942,1.0734615325927734
2946,0.7951759338378906
2948,0.7951601028442382
2950,1.0734934806823730
2953,0.7951601028442382
2955,1.0734934806823730
2957,1.1927284049987792
2960,0.7156281948089599
2962,1.1927639198303222
2965,1.0734934806823730
2967,0.7951601028442382
2969,1.0734615325927734
2972,1.1927639198303222
2974,0.7156481266021728
2976,1.1927639198303222
2979,0.7156481266021728
2981,1.1927639198303222
2983,1.0734317302703857
2987,0.5963819503784179
2989,1.0734615325927734
2992,1.1927639198303222
2994,0.7156481266021728
2996,1.1927639198303222
2999,1.0734615325927734
3001,0.7951759338378906
3003,1.0734636783599853
3006,0.7951601028442382
3008,1.0734934806823730
3010,1.1926927566528320
3013,0.7156481266021728
3015,1.1927639198303222
3018,1.0734934806823730
3020,0.7951601028442382
3022,1.0734934806823730
3025,1.1927639198303222
3027,0.7951402664184570
3030,0.7156481266021728
3033,0.7156481266021728
3035,1.1927639198303222
3037,1.1927639198303222
3040,0.7156481266021728
3042,1.0734934806823730
3045,1.1927639198303222
3047,0.7156281948089599
3049,1.1927639198303222
3052,1.1926927566528320
3054,0.7156765460968017
3056,1.0734294652938842
3059,0.7951917171478271
3061,1.1926927566528320
3063,1.0734934806823730
3066,0.7156281948089599
3068,1.1927639198303222
3072,1.0734934806823730
3074,0.5963642120361328
3076,1.0734934806823730
3079,1.1927639198303222
3081,0.7156481266021728
3083,1.1927639198303222
3086,0.7951601028442382
3088,1.0734934806823730
3090,1.0734636783599853
3093,0.7951601028442382
3095,1.0734934806823730
3098,1.1926927566528320
3100,0.7951917171478271
3102,1.0734294652938842
3105,1.1927639198303222
3107,0.7156481266021728
3109,1.1927639198303222
3112,0.7156281948089599
3115,0.7951601028442382
3117,1.0734934806823730
3120,0.7951601028442382
3122,1.0734934806823730
3125,1.1927639198303222
3127,0.7156481266021728
3129,1.1927639198303222
3132,1.0734636783599853
3134,0.7951601028442382
3136,1.0734934806823730
3139,0.7951601028442382
3141,1.0734934806823730
3143,1.1926629543304443
3146,0.7156765460968017
3148,1.1926927566528320
3151,1.0734934806823730
3153,0.7951601028442382
3155,1.0734934806823730
3159,0.7951601028442382
3161,0.7156765460968017
3163,1.0734294652938842
3166,0.7951601028442382
3168,1.1927639198303222
3170,1.0734934806823730
3173,0.7951601028442382
3175,1.0734934806823730
3178,1.1927639198303222
3180,0.7156481266021728
3182,1.1927639198303222
3185,1.0734338760375976
3187,0.7951601028442382
3189,1.0734294652938842
3192,0.7951917171478271
3194,1.0734294652938842
3196,1.1927639198303222
3200,0.5367467403411865
3202,1.1927639198303222
3205,1.0734294652938842
3207,0.7951917171478271
3209,1.0734294652938842
3212,1.1927639198303222
3214,0.7156481266021728
3216,1.1927639198303222
3219,0.7156481266021728
3221,1.1927639198303222
3223,1.0734934806823730
3226,0.7951601028442382
3228,1.0734338760375976
3231,1.1927639198303222
3233,0.7156481266021728
3235,1.1927639198303222
3238,1.0734294652938842
3240,0.7951601028442382
3243,0.7156765460968017
3246,0.7951601028442382
3248,1.0734934806823730
3250,1.1926927566528320
3253,0.7156765460968017
3255,1.1926927566528320
3258,1.0734934806823730
3260,0.7951601028442382
3262,1.0734934806823730
3265,1.1927639198303222
3267,0.7156481266021728
3269,1.1927639198303222
3272,0.7156083583831787
3274,1.1927639198303222
3276,1.0734934806823730
3279,0.7951601028442382
3281,1.0734934806823730
3284,1.1926927566528320
3287,0.5367467403411865
3289,1.1927639198303222
3292,1.0734294652938842
3294,0.7951917171478271
3296,1.0734294652938842
3299,0.7951917171478271
3301,1.0734294652938842
3303,1.1927639198303222
3306,0.7951601028442382
3308,1.0734934806823730
3311,1.0734338760375976
3313,0.7951601028442382
3315,1.1927639198303222
3318,1.0734934806823730
3320,0.7951601028442382
3322,1.0734934806823730
3325,0.7951601028442382
3328,0.7156481266021728
3330,1.1927639198303222
3333,0.7156481266021728
3335,1.1927639198303222
3338,1.0734294652938842
3340,0.7951917171478271
3342,1.0734294652938842
3345,1.1927639198303222
3347,0.7156481266021728
3349,1.1927639198303222
3352,0.7156481266021728
3354,1.1927639198303222
3356,1.0734338760375976
3359,0.7951601028442382
3361,1.1927639198303222
3364,1.0734934806823730
3366,0.7156481266021728
3368,1.1927639198303222
3372,0.7951601028442382
3374,0.7156481266021728
3376,1.0734934806823730
3379,0.7951601028442382
3381,1.0734934806823730
3383,1.1927639198303222
3386,0.7951601028442382
3388,1.0734294652938842
3390,1.1927639198303222
3393,0.7156481266021728
3395,1.1927639198303222
3398,1.0734934806823730
3400,0.7951601028442382
3402,1.0734338760375976
3405,0.7951601028442382
3407,1.0734934806823730
3409,1.1927639198303222
3412,0.7156481266021728
3415,0.7951601028442382
3418,1.0734934806823730
3420,0.7951601028442382
3422,1.0734934806823730
3425,1.1927639198303222
3427,0.7156481266021728
3429,1.1927639198303222
3432,0.7156481266021728
3434,1.1927639198303222
3436,1.1926927566528320
3439,0.7156481266021728
3441,1.1927639198303222
3444,1.0734338760375976
3446,0.7951601028442382
3448,1.0734934806823730
3451,1.1927639198303222
3453,0.7156481266021728
3456,0.7951601028442382
3459,0.7156481266021728
3461,1.1927639198303222
3463,1.0734934806823730
3466,0.7951601028442382
3468,1.0734934806823730
3471,1.1927639198303222
3473,0.7156481266021728
3475,1.1927639198303222
3478,1.0734294652938842
3480,0.7951917171478271
3482,1.0734294652938842
3485,0.7951917171478271
3487,1.0733698606491088
3489,1.1927639198303222
3492,0.7951601028442382
3494,1.0734934806823730
3497,1.0734934806823730
3500,0.5963642120361328
3502,1.1927639198303222
3505,1.0734934806823730
3507,0.7951601028442382
3509,1.0734934806823730
3512,0.7951601028442382
3514,1.0734934806823730
3516,1.1927639198303222
3519,0.7156481266021728
3521,1.1927639198303222
3524,1.0734294652938842
3526,0.7951917171478271
3528,1.0734294652938842
3531,1.1927639198303222
3533,0.7156083583831787
3535,1.1927639198303222
3538,0.7156481266021728
3540,1.1927639198303222
3543,0.7156481266021728
3546,0.7951601028442382
3548,1.0734934806823730
3551,1.1927639198303222
3553,0.7156481266021728
3555,1.1927639198303222
3558,1.1927639198303222
3560,0.7156481266021728
3562,1.0734934806823730
3565,0.7951601028442382
3567,1.1927639198303222
3569,1.0734294652938842
3572,0.7951917171478271
3574,1.0734294652938842
3577,1.1927043151855468
3579,0.7156481266021728
3581,1.1927639198303222
3585,0.7156481266021728
3587,0.7951601028442382
3589,1.0734934806823730
3592,0.7951601028442382
3594,1.0734934806823730
3596,1.1927639198303222
3599,0.7156481266021728
3601,1.1927639198303222
3604,1.0734934806823730
3606,0.7951601028442382
3608,1.1927639198303222
3611,1.0734934806823730
3613,0.7951601028442382
3615,1.0734294652938842
3618,0.7951917171478271
3620,1.0733698606491088
3622,1.1927639198303222
3625,0.7156481266021728
3628,0.7951917171478271
3631,1.0734294652938842
3633,0.7951917171478271
3635,1.0734294652938842
3638,0.7951601028442382
3640,1.1927639198303222
3642,1.0734934806823730
3645,0.7951601028442382
3647,1.0734934806823730
3649,1.1927639198303222
3652,0.7156481266021728
3654,1.1927639198303222
3657,1.0734934806823730
3659,0.7951601028442382
3661,1.1927639198303222
3664,0.7156481266021728
3666,1.1926927566528320
3668,1.0734338760375976
3672,0.5963819503784179
3674,1.0734934806823730
3676,1.1926927566528320
3679,0.7156765460968017
3681,1.1926927566528320
3684,1.0734934806823730
3686,0.7951601028442382
3688,1.0734934806823730
3691,1.1927639198303222
3693,0.7156481266021728
3695,1.1927639198303222
3698,0.7951601028442382
3700,1.0734934806823730
3702,1.1927639198303222
3705,0.7156481266021728
3707,1.1927639198303222
3710,1.0733698606491088
3713,0.5963819503784179
3715,1.0734934806823730
3718,0.7951601028442382
3720,1.1927639198303222
3722,1.0734294652938842
3725,0.7951917171478271
3727,1.0734294652938842
3729,1.1927639198303222
3732,0.7156481266021728
3734,1.1927639198303222
3737,1.0734934806823730
3739,0.7951601028442382
3741,1.0734934806823730
3744,0.7951601028442382
3746,1.0734934806823730
3748,1.1927639198303222
3751,0.7951601028442382
3753,1.0734934806823730
3756,0.7951601028442382
3759,0.7156083583831787
3761,1.1927639198303222
3764,1.0734294652938842
3766,0.7951917171478271
3768,1.0734294652938842
3771,0.7951917171478271
3773,1.0734294652938842
3775,1.1927639198303222
3778,0.7156481266021728
3780,1.1927639198303222
3783,1.0734934806823730
3785,0.7951601028442382
3787,1.0734934806823730
3790,1.1927639198303222
3792,0.7951601028442382
3794,1.0734934806823730
3798,0.5963642120361328
3800,1.0734934806823730
3802,1.1927639198303222
3805,0.7156083583831787
3807,1.1927639198303222
3810,1.0734934806823730
3812,0.7951601028442382
3814,1.0734294652938842
3817,1.1927639198303222
3819,0.7951601028442382
3821,1.0734934806823730
3824,0.7951601028442382
3826,1.0734934806823730
3828,1.1927639198303222
3831,0.7156481266021728
3833,1.1927639198303222
3836,1.0734934806823730
3838,0.7951601028442382
3841,0.7156481266021728
3844,1.1927639198303222
3846,0.7156083583831787
3848,1.1927639198303222
3851,0.7951601028442382
3853,1.0734934806823730
3855,1.1927639198303222
3858,0.7156481266021728
3860,1.1927639198303222
3863,1.0734294652938842
3865,0.7951601028442382
3867,1.0734934806823730
3870,1.1927639198303222
3872,0.7156481266021728
3874,1.1927639198303222
3877,0.7156481266021728
3879,1.1927639198303222
3881,1.1927639198303222
3885,0.5367307662963867
3887,1.0734934806823730
3890,1.1927639198303222
3892,0.7951601028442382
3894,1.0734338760375976
3897,0.7951601028442382
3899,1.0734934806823730
3901,1.1927639198303222
3904,0.7156481266021728
3906,1.1927639198303222
3908,1.0734294652938842
3911,0.7951917171478271
3913,1.0734294652938842
3916,1.1927639198303222
3918,0.7951601028442382
3920,1.0734934806823730
3923,0.7951601028442382
3926,0.7156481266021728
3928,1.1927639198303222
3931,0.7156481266021728
3933,1.1927639198303222
3936,1.0734934806823730
3938,0.7951601028442382
3940,1.0734338760375976
3943,1.1927639198303222
3945,0.7156481266021728
3947,1.1927639198303222
3950,0.7156481266021728
3952,1.1927639198303222
3954,1.1926927566528320
3957,0.7156765460968017
3959,1.1926927566528320
3962,1.0734934806823730
3964,0.7951601028442382
3966,1.0734934806823730
3970,0.7951601028442382
3972,0.7156481266021728
3974,1.1927639198303222
3977,0.7156481266021728
3979,1.1927639198303222
3981,1.0734338760375976
3984,0.7951601028442382
3986,1.0734934806823730
3989,1.1927639198303222
3991,0.7951601028442382
3993,1.0734934806823730
3996,1.1926927566528320
3998,0.7156765460968017
4000,1.1927639198303222
4003,0.7156481266021728
4005,1.1926927566528320
4007,1.0735574960708618
4011,0.5963463783264160
4013,1.1928349685668945
4016,1.0734294652938842
4018,0.7951601028442382
4020,1.0735574960708618
4023,1.1926927566528320
4025,0.7156481266021728
4027,1.1926927566528320
4030,0.7156652450561523
4032,1.1926927566528320
4034,1.1926927566528320
4037,0.7156481266021728
4039,1.1928349685668945
4042,1.0734294652938842
4044,0.7951601028442382
4046,1.0735574960708618
4049,1.1926927566528320
4051,0.7156481266021728
4054,0.7951601028442382
4057,0.7951601028442382
4059,1.0735574960708618
4061,1.1926927566528320
4064,0.7156481266021728
4066,1.1928349685668945
4069,1.0734294652938842
4071,0.7951601028442382
4073,1.0735574960708618
4076,1.1926331520080566
4078,0.7951601028442382
4080,1.0734294652938842
4083,0.7951601028442382
4085,1.0735574960708618
4087,1.1926927566528320
4090,0.7951601028442382
4092,1.0735574960708618
4096,1.1926927566528320
4098,0.5367467403411865
4100,1.1926927566528320
4103,1.0735574960708618
4105,0.7951601028442382
4107,1.1926927566528320
4110,0.7156481266021728
4112,1.1928349685668945
4114,1.0734294652938842
4117,0.7951601028442382
4119,1.0735574960708618
4122,1.1926927566528320
4124,0.7951601028442382
4126,1.0733698606491088
4129,0.7951601028442382
4131,1.0735574960708618
4133,1.1926927566528320
4136,0.7156481266021728
4139,0.7951601028442382
4141,1.0735574960708618
4144,0.7951601028442382
4146,1.1926927566528320
4149,1.0735574960708618
4151,0.7951601028442382
4153,1.0734294652938842
4156,0.7951601028442382
4158,1.0735574960708618
4160,1.1926927566528320
4163,0.7156481266021728
4165,1.1928349685668945
4168,1.1926927566528320
4170,0.7156481266021728
4172,1.1926927566528320
4175,1.0734978914260864
4177,0.7951601028442382
4179,1.0734294652938842
4183,0.5963819503784179
4185,1.0734294652938842
4187,1.1928349685668945
4190,0.7951601028442382
4192,1.0734294652938842
4194,1.1928349685668945
4197,0.7156481266021728
4199,1.1926927566528320
4202,1.0735574960708618
4204,0.7951601028442382
4206,1.0734294652938842
4209,0.7951601028442382
4211,1.0735574960708618
4213,1.1926331520080566
4216,0.7951998710632324
4218,1.0734294652938842
4220,1.1927753639221191
4224,0.5367467403411865
4226,1.1927523612976074
4229,1.0734294652938842
4231,0.7951204299926757
4233,1.0735574960708618
4236,0.7951998710632324
4238,1.1926331520080566
4240,1.0735574960708618
4243,0.7951204299926757
4245,1.0734294652938842
4248,1.1928945732116699
4250,0.7156481266021728
4252,1.1926331520080566
4255,1.1927523612976074
4257,0.7157049655914306
4259,1.1926331520080566
4262,0.7156481266021728
4264,1.1927523612976074
4267,0.7157049655914306
4270,0.7951204299926757
4272,1.1927523612976074
4275,1.0734294652938842
4277,0.7951204299926757
4279,1.0735574960708618
4282,1.1927523612976074
4284,0.7156481266021728
4286,1.1927753639221191
4289,0.7156481266021728
4291,1.1926331520080566
4293,1.0735574960708618
4296,0.7951998710632324
4298,1.1926331520080566
4301,1.0734294652938842
4303,0.7952630519866943
4305,1.0734294652938842
4308,1.1926331520080566
4311,0.5964117527008056
4313,1.0735574960708618
4316,0.7951204299926757
4318,1.0734294652938842
4320,1.1927523612976074
4323,0.7157049655914306
4325,1.1926331520080566
4328,1.1927523612976074
4330,0.7156481266021728
4332,1.1927753639221191
4335,1.0734294652938842
4337,0.7951998710632324
4339,1.0734382867813110
4342,0.7951998710632324
4344,1.1926331520080566
4346,1.0735574960708618
4349,0.7951998710632324
4352,0.7156481266021728
4355,1.1926331520080566
4357,0.7156481266021728
4359,1.1928945732116699
4362,0.7951204299926757
4364,1.0734294652938842
4366,1.1927523612976074
4369,0.7157049655914306
4371,1.1926331520080566
4373,1.1927523612976074
4376,0.7156481266021728
4378,1.1927753639221191
4381,1.0734294652938842
4383,0.7951998710632324
4385,1.1927753639221191
4388,0.7156481266021728
4390,1.1926331520080566
4392,1.0735574960708618
4396,0.5963761806488037
4398,1.0735574960708618
4400,1.1926331520080566
4403,0.7951998710632324
4405,1.0735574960708618
4408,1.1926331520080566
4410,0.7156481266021728
4412,1.1927523612976074
4415,0.7157049655914306
4417,1.1926331520080566
4419,1.0734294652938842
4422,0.7951998710632324
4424,1.1927753639221191
4427,1.0734294652938842
4429,0.7951998710632324
4431,1.0735574960708618
4434,1.1926331520080566
4436,0.7156481266021728
4439,0.7951204299926757
4442,0.7951998710632324
4444,1.0735574960708618
4446,1.1926331520080566
4449,0.7156481266021728
4451,1.1928945732116699
4454,1.0734294652938842
4456,0.7951204299926757
4458,1.1927523612976074
4461,1.0735574960708618
4463,0.7951204299926757
4465,1.0734294652938842
4468,0.7951998710632324
4470,1.0735574960708618
4472,1.1926331520080566
4475,0.7156481266021728
4477,1.1928945732116699
4481,0.7951204299926757
4483,0.7156481266021728
4485,1.1926331520080566
4488,1.0735574960708618
4490,0.7951998710632324
4492,1.0734294652938842
4495,0.7951204299926757
4497,1.1928945732116699
4499,1.0734294652938842
4502,0.7951204299926757
4504,1.0734294652938842
4507,1.1928945732116699
4509,0.7156481266021728
4511,1.1926331520080566
4514,0.7156481266021728
4516,1.1928945732116699
4518,1.0734294652938842
4521,0.7951204299926757
4524,0.7951998710632324
4526,1.0735574960708618
4529,0.7951204299926757
4531,1.0734294652938842
4534,1.1927753639221191
4536,0.7156481266021728
4538,1.1927523612976074
4541,0.7156481266021728
4543,1.1927753639221191
4545,1.1927523612976074
4548,0.7156481266021728
4550,1.1926331520080566
4552,1.0735574960708618
4555,0.7951998710632324
4557,1.0734294652938842
4560,1.1927753639221191
4562,0.7156481266021728
4564,1.1927523612976074
4568,0.5963521480560302
4570,1.0734294652938842
4572,1.1928945732116699
4575,0.7155685901641845
4577,1.1927523612976074
4580,1.0735574960708618
4582,0.7951204299926757
4584,1.0734294652938842
4587,1.1928945732116699
4589,0.7951204299926757
4591,1.0734294652938842
4594,0.7951998710632324
4596,1.0735574960708618
4598,1.1926331520080566
4601,0.7156481266021728
4603,1.1927523612976074
4606,1.1927753639221191
4609,0.5367467403411865
4611,1.1927523612976074
4614,1.0734294652938842
4616,0.7951204299926757
4618,1.1928945732116699
4621,0.7156481266021728
4623,1.1926331520080566
4625,1.0735574960708618
4628,0.7951204299926757
4630,1.0734294652938842
4633,1.1928945732116699
4635,0.7951204299926757
4637,1.0734294652938842
4640,1.1927523612976074
4642,0.7157049655914306
4644,1.1926331520080566
4647,0.7156481266021728
4649,1.1927523612976074
4652,0.7951204299926757
4655,0.7157049655914306
4657,1.1927523612976074
4660,1.0734294652938842
4662,0.7951204299926757
4664,1.0735574960708618
4667,1.1927523612976074
4669,0.7951204299926757
4671,1.0735574960708618
4674,0.7951204299926757
4676,1.0734294652938842
4678,1.1928945732116699
4681,0.7156481266021728
4683,1.1926331520080566
4686,1.1927523612976074
4688,0.7157049655914306
4690,1.1926331520080566
4694,1.0734294652938842
4696,0.5964117527008056
4698,1.0735574960708618
4701,0.7951204299926757
4703,1.1927523612976074
4705,1.0734294652938842
4708,0.7951204299926757
4710,1.0735574960708618
4713,1.1927523612976074
4715,0.7951204299926757
4717,1.0735574960708618
4720,1.1927523612976074
4722,0.7155685901641845
4724,1.1928945732116699
4727,0.7156481266021728
4729,1.1926331520080566
4731,1.1927523612976074
4734,0.7157049655914306
4737,0.7951204299926757
4740,1.0734294652938842
4742,0.7951998710632324
4744,1.0735574960708618
4747,0.7951204299926757
4749,1.1927523612976074
4751,1.0734294652938842
4754,0.7951204299926757
4756,1.0735574960708618
4759,1.1927523612976074
4761,0.7156481266021728
4763,1.1927753639221191
4766,1.0734294652938842
4768,0.7951998710632324
4770,1.0734382867813110
4773,0.7951998710632324
4775,1.1926331520080566
4777,1.0734294652938842
4781,0.5964117527008056
4783,1.0735574960708618
4785,1.1926331520080566
4788,0.7156481266021728
4790,1.1928945732116699
4793,1.1926331520080566
4795,0.7156481266021728
4797,1.1927523612976074
4800,0.7156481266021728
4802,1.1927753639221191
4804,1.0734294652938842
4807,0.7951998710632324
4809,1.0735574960708618
4811,1.1926331520080566
4814,0.7951998710632324
